Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5858,"Olešnice, pastvina u Pamětníku",Olešnice,"Olešnice, pastvina u Pamětníku (50.1257369N, 15.4527492E), 14.8.2019, 3 ex., Equus, J. Mertlik leg. et coll.; 28.8.2019, 1 ex., Equus, V. Hron leg., det. et coll.",2019-08-14,3 ex.,Equus,50.1257369,15.4527492,leg. et coll.,J. Mertlik,pastvina u Pamětníku (50.1257369N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5858,"Nové Město, Ostrov, hřebčín",Nové Město,"Nové Město, Ostrov, hřebčín (50.1618086N, 15.4891689E), 17.5.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-05-17,2 ex.,Equus,50.1618086,15.4891689,leg. et coll.,J. Mertlik,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5859,"Malé Výkleky, pastvina",Malé Výkleky,"Malé Výkleky, pastvina (50.1184858N, 15.5419992E), 18.5.2019, 8 ex., Bos, J. Mertlik leg. et coll.",2019-05-18,8 ex.,NA,50.1184858,15.5419992,leg. et coll.,J. Mertlik,pastvina (50.1184858N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5859,"Kasalice, ",Kasalice,"Kasalice, 5.9.2016, 1 ex., M. Brabec leg., det. et coll.",2016-09-05,1 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5859,"Pravy, ",Pravy,"Pravy, 1.6.1996, 2 ex., M. Brabec leg. et coll., D. Král det.",1996-06-01,2 ex.,NA,NA,NA,leg. et coll.,M. Brabec,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5860,"Osice, pastvina",Osice,"Osice, pastvina (50.1419808N, 15.6809811E), 25.8.2019, 6 ex., Bos, J. Mertlik leg. et coll. Elateridarium 14: 15-147, 2020                                                                                          121",2019-08-25,6 ex.,NA,50.1419808,15.6809811,leg. et coll.,J. Mertlik,pastvina (50.1419808N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5860,"Osice, Polizy",Osice,"Osice, Polizy (50.1501592N, 15.7000375E), 18.5.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-05-18,1 ex.,Equus,50.1501592,15.7000375,leg. et coll.,J. Mertlik,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5860,"Praskačka, Sedlice, pastvina",Praskačka,"Praskačka, Sedlice, pastvina (50.1514961N, 15.7248836E), 8.5.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-05-08,1 ex.,NA,50.1514961,15.7248836,leg. et coll.,J. Mertlik,pastvina (50.1514961N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5860,"Opatovice nad Labem, Hrozná",Opatovice nad Labem,"Opatovice nad Labem, Hrozná (Hamet 2009: 48)",NA,NA,NA,NA,NA,NA,NA,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5860,"Hrobice, ",Hrobice,"Hrobice, 6.9.2019, 1 ex., V. Hron leg., det. et coll.",2019-09-06,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5860,"Hradec Králové, Třebeš, levý břeh Labe, ",Hradec Králové,"Hradec Králové, Třebeš, levý břeh Labe, 13.4.2016, 1 ex., B. Mocek leg., RMHK coll.; M. Mikát det., J. Mertlik rev.",2016-04-13,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Hradec Králové, ",Hradec Králové,"Hradec Králové, 28.4.1998, 1 ex., T. Staněk leg. et coll., V. Týr det.",1998-04-28,1 ex.,NA,NA,NA,leg. et coll.,D. Král,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Hradec Králové, Na Plachtě, ",Hradec Králové,"Hradec Králové, Na Plachtě, 13.5.2009 1 ex., v záchytné nádobě, V. Hron leg. det. et coll.; dtto, 13.6.2009 1 ex.; dtto, 22.8.2014, 1 ex., v trusu koní u jízdárny; 2018, více ex., V. Hron observ.; Na Plachtě 2, 28.4.2018, 3 ex., Equus, M. Mikát leg. et coll., V. Týr det.; (50.1869150N, 15.8594594E), 22.9.2018, 1 ex., J. Mertlik leg. et coll.; 25.4.2019, 2 ex., Equus, M. Mikát leg., RMHK coll., J. Mertlik det.; centrální vřesoviště, 17.5.2019, 2 ex., Equus, V. Hron leg., det. et coll.; dtto, 24.8.2019 1 ex.; dtto, 13.9.2019, 1 ex.",2009-05-13,1 ex.,Equus,50.186915,15.8594594,observ.,J. Mertlik,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Hradec Králové, Nový Hradec Králové, ",Hradec Králové,"Hradec Králové, Nový Hradec Králové, 28.4.1998, 1 ex., T. Staněk leg. et coll., V. Týr det.",1998-04-28,1 ex.,NA,NA,NA,leg. et coll.,D. Král,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Borek, pastvina",Borek,"Borek, pastvina (50.1356583N, 15.8539500E), 21.9.2018, 3 ex., Bos, J. Mertlik leg. et coll.; dtto, (50.1356583N, 15.8539500E), 21.4.2019, 3 ex.; dtto, (50.1351603N, 15.8519142E), 24.10.2019, 1 ex.",2018-09-21,3 ex.,NA,50.1356583,15.85395,leg. et coll.,J. Mertlik,pastvina (50.1356583N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Rokytno, pastvina",Rokytno,"Rokytno, pastvina (50.1087125N, 15.8818994E), 13.5.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-05-13,1 ex.,Equus,50.1087125,15.8818994,leg. et coll.,J. Mertlik,pastvina (50.1087125N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Býšť, Bělečko, pastvina",Býšť,"Býšť, Bělečko, pastvina (50.1498839N, 15.9632192E), 6.9.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-09-06,2 ex.,Equus,50.1498839,15.9632192,leg. et coll.,J. Mertlik,pastvina (50.1498839N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5861,"Býšť, Bělečko, cesta pod pastvinami",Býšť,"Býšť, Bělečko, cesta pod pastvinami (50.1553097N, 15.9621811E), 21.4.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-04-21,1 ex.,Equus,50.1553097,15.9621811,leg. et coll.,J. Mertlik,pastvinami (50.1553097N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5862,"Nová Ves, pastvina U Myslivny",Nová Ves,"Nová Ves, pastvina U Myslivny (Lipava) (50.1391922N, 16.0448911E), 19.5.2019, 2 ex., J. Mertlik leg. et coll.",2019-05-19,2 ex.,NA,50.1391922,16.0448911,leg. et coll.,J. Mertlik,pastvina U Myslivny (Lipava) (50.1391922N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5862,"Týniště nad Orlicí, pastvina u Kopanin",Týniště nad Orlicí,"Týniště nad Orlicí, pastvina u Kopanin (50.1616539N, 16.0416844E), 13.9.2018, 5 ex., J. Mertlik leg. et coll.",2018-09-13,5 ex.,NA,50.1616539,16.0416844,leg. et coll.,J. Mertlik,pastvina u Kopanin (50.1616539N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5862,"Týniště nad Orlicí, Rašovice",Týniště nad Orlicí,"Týniště nad Orlicí, Rašovice (50.1511975N, 16.1265981E), 5.10.2018, 1 ex., J. Mertlik leg. et coll.",2018-10-05,1 ex.,NA,50.1511975,16.1265981,leg. et coll.,J. Mertlik,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5862,"Žďár nad Orlicí, pastvina u Orlice",Žďár nad Orlicí,"Žďár nad Orlicí, pastvina u Orlice (50.1247603N, 16.0756769E), 19.5.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-05-19,1 ex.,NA,50.1247603,16.0756769,leg. et coll.,J. Mertlik,pastvina u Orlice (50.1247603N
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5862,Zdelov,Zdelov,"Zdelov (50.0995378N, 16.1371772E), 8.9.2018, 22.9.2018, 1 ex., J. Mertlik leg. et coll.",2018-09-08,1 ex.,NA,50.0995378,16.1371772,leg. et coll.,J. Mertlik,NA
Onthophagus (Palaeonthophagus) coenobita,"Palaeonthophagus) coenobita (Herbst, 1783",5863,Kostelec nad Orlicí,Kostelec nad Orlicí,Kostelec nad Orlicí (Poláček 1977: 532),NA,NA,NA,NA,NA,NA,NA,NA
