Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Acrossus depressus,"Kugelann, 1792",5260,"Malá Úpa, Krkonoše, Růžová hora – Růžovohorské sedlo",Malá Úpa,"Malá Úpa, Krkonoše, Růžová hora – Růžovohorské sedlo (50.7214336N, 15.7482783E – 50.7272219N, 15.7443111E), 4.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-04,1 ex.,Cervus,50.7214336,15.7482783,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5260,"Malá Úpa, Krkonoše, Růžová hora, Střelecké průseky",Malá Úpa,"Malá Úpa, Krkonoše, Růžová hora, Střelecké průseky (50.7184686N, 15.7485089E) – Růžovohorské sedlo, 4.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-04,1 ex.,Cervus,50.7184686,15.7485089,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5260,"Malá Úpa, Krkonoše, Soví sedlo, rašeliniště",Malá Úpa,"Malá Úpa, Krkonoše, Soví sedlo, rašeliniště (50.7453600N, 15.7889889E), 4.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-04,1 ex.,Cervus,50.74536,15.7889889,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5359,"Špindlerův Mlýn, Krkonoše, vrch Šeřín – Rovinka",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, vrch Šeřín – Rovinka (50.6884083N, 15.5643539E), 25.7.2020, 2 ex., Equus, J. Mertlik leg. et coll.",2020-07-25,2 ex.,Equus,50.6884083,15.5643539,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5360,"Černý Důl, Krkonoše, Lučiny – Liščí louka",Černý Důl,"Černý Důl, Krkonoše, Lučiny – Liščí louka (50.6762697N, 15.7152228E – 50.6804644N, 15.7004278E), 1.7.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-07-01,NA,Cervus,50.6762697,15.7152228,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5360,"Pec pod Sněžkou, Krkonoše, Kolínská bouda",Pec pod Sněžkou,"Pec pod Sněžkou, Krkonoše, Kolínská bouda (50.6699661N, 15.7393667E), 1.7.2020, 2 ex., Cervus, J. Mertlik leg. et coll.",2020-07-01,2 ex.,Cervus,50.6699661,15.7393667,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5361,"Žacléř, Rýchory, vrch Mravenečník",Žacléř,"Žacléř, Rýchory, vrch Mravenečník (50.6720453N, 15.8683608E), 13.08.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-13,1 ex.,Cervus,50.6720453,15.8683608,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5362,"Adršpach, Janovická Vlčí rokle",Adršpach,"Adršpach, Janovická Vlčí rokle (50.6113750N, 16.0938100E), 8.5.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-05-08,1 ex.,Equus,50.611375,16.09381,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5657,"Kopidlno, obora",Kopidlno,"Kopidlno, obora (50.3348608N, 15.2890358E), 8.4.2020, 3 ex., Cervus, J. Mertlik leg. et coll.; dtto, (50.3315667N, 15.2828347E – 50.3373517N, 15.2953419E), 22.7.2020, 4 ex. (1 ex. f. nom), Cervus, J. Mertlik leg. et coll.",2020-04-08,3 ex.,Cervus,50.3348608,15.2890358,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5659,"Holovousy, obora",Holovousy,"Holovousy, obora (50.3819167N, 15.5779708E), 19.9.2020, 1 ex., Ovis, J. Mertlik leg. et coll.",2020-09-19,1 ex.,NA,50.3819167,15.5779708,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5663,"Nový Hrádek, Dlouhé, sjezdovka u Žídků",Nový Hrádek,"Nový Hrádek, Dlouhé, sjezdovka u Žídků (5663b), 700 m n.m., 3.9.2020, několik ex., Bos, J. Resl leg., det. et coll.",2020-09-03,NA,NA,NA,NA,"leg., det. et coll.",J. Resl,NA
Acrossus depressus,"Kugelann, 1792",5664,"Sedloňov, Orlické hory, les Šerlich – Bukačka",Sedloňov,"Sedloňov, Orlické hory, les Šerlich – Bukačka (50.3302097N, 16.3810294E), 10.7.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-07-10,NA,Cervus,50.3302097,16.3810294,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5664,"Deštné v Orlických horách, Jelení lázeň – Velká Deštná",Deštné v Orlických horách,"Deštné v Orlických horách, Jelení lázeň – Velká Deštná (50.3088503N, 16.4001375E, 10.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll. Elateridarium 15: 42-93, 2021                                                                                        51",2020-07-10,1 ex.,Cervus,50.3088503,16.4001375,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2586758N, 16.1116519E), 11.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.; dtto, (50.2460750N, 16.1210069E), 9.8.2020, 1 ex.; dtto, (50.2630528N, 16.1108883E), 1 ex.; 12.8.2020, 2 ex., Ovis, V. Hron leg., det. et coll.",2020-07-11,1 ex.,Cervus,50.2586758,16.1116519,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5764,"Deštné v Orlických horách, Luisino Údolí",Deštné v Orlických horách,"Deštné v Orlických horách, Luisino Údolí (50.2882419N, 16.3851922E), 10.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-10,1 ex.,Cervus,50.2882419,16.3851922,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5767,"Dolní Morava, Kralický Sněžník, Franciska",Dolní Morava,"Dolní Morava, Kralický Sněžník, Franciska (50.2013133N, 16.8600956E), 14.7.2020, 2 ex., Cervus, J. Mertlik leg. et coll.; dtto, (50.2028236N, 16.8526219E), 4.9.2020, 2 ex.",2020-07-14,2 ex.,Cervus,50.2013133,16.8600956,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5767,"Dolní Morava, Králický Sněžník, vrchol",Dolní Morava,"Dolní Morava, Králický Sněžník, vrchol (50.2071156N, 16.8493928E), 4.9.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-09-04,1 ex.,Cervus,50.2071156,16.8493928,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5861,"Býšť, Bělečko, obora Požáry",Býšť,"Býšť, Bělečko, obora Požáry (50.1467919N, 15.9836550E), 15.7.2020, 2 ex., Cervus, Ovis, J. Mertlik leg. et coll.",2020-07-15,2 ex.,Cervus,50.1467919,15.983655,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5861,"Býšť, Bělečko, údolí Lesního potoka mezi oborou Požáry a Buky",Býšť,"Býšť, Bělečko, údolí Lesního potoka mezi oborou Požáry a Buky (50.1428978N, 15.9875892E), 5.9.2020, 2 ex., Cervus, J. Mertlik leg. et coll.",2020-09-05,2 ex.,Cervus,50.1428978,15.9875892,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5862,"Týniště nad Orlicí, Bědovická obora, Dvůr env.",Týniště nad Orlicí,"Týniště nad Orlicí, Bědovická obora, Dvůr env. (50.1965186N, 16.0220556E), 24.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.; dtto, 27.7.2020, 2 ex., Dama, V. Hron leg., det. et coll.",2020-07-24,1 ex.,Cervus,50.1965186,16.0220556,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",5867,"Dolní Morava, Kralický Sněžník, Slamník – Podbělka – Sušina",Dolní Morava,"Dolní Morava, Kralický Sněžník, Slamník – Podbělka – Sušina (50.1547294N, 16.8420444E - 50.1696783N, 16.8590389E), 14.7.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-07-14,NA,Cervus,50.1547294,16.8420444,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",6065,"Ostrov, Hříva",Ostrov,"Ostrov, Hříva (49.9353461N, 16.5095531E), 10.5.2020, 8 ex., Equus, J. Mertlik leg. et coll.",2020-05-10,8 ex.,Equus,49.9353461,16.5095531,leg. et coll.,J. Mertlik,NA
Acrossus depressus,"Kugelann, 1792",6160,"Licibořice, Slavice, Slavická obora, pastvina",Licibořice,"Licibořice, Slavice, Slavická obora, pastvina (49.8698642N, 15.7895711E), 20.7.2020, 1 ex., Equus, J. Mertlik leg. et coll.; dtto, (49.8706561N, 15.7984653E), 20.7.2020, 3 ex., Cervus; dtto, (49.8681008N, 15.7993986E), 7.8.2020, 3 ex.",2020-07-20,1 ex.,Equus,49.8698642,15.7895711,leg. et coll.,J. Mertlik,pastvina (49.8698642N
Acrossus depressus,"Kugelann, 1792",6061,"Chrudim, Topol, PP Habrov, ",Chrudim,"Chrudim, Topol, PP Habrov, 11.8.2020, 1 ex., Ovis, V. Hron leg., det. et coll. Nové čtverce: 5258, 5657, 5659, 5663, 5762, 5764, 5767, 6061 a 6065. Poznámka. Nominátní forma (f. nom.) byla v roce 2020 nalezena na území východních Čech pouze na jedné lokalitě (obora Kopidlno). U ostatních nalezených kusů se jedná o jeho tmavé formy carminarius (Faldermann, 1836) nebo atramentarius (Erichson 1848). Acrossus luridus (Fabricius, 1775)",2020-08-11,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Acrossus luridus,"Fabricius, 1775",5657,"Kopidlno, obora",Kopidlno,"Kopidlno, obora (50.3348608N, 15.2890358E), 8.4.2020, 1 ex., Cervus, J. Mertlik leg. et coll.; 16.4.2020, 1 ex., Cervus, D. Král leg., det. et coll.",2020-04-08,1 ex.,Cervus,50.3348608,15.2890358,leg. et coll.,J. Mertlik,NA
Acrossus luridus,"Fabricius, 1775",5761,"Nepasice,      pastvina     u     Orlice   ",Nepasice,"Nepasice,      pastvina     u     Orlice    (50.2030222N, 15.9586889E), 17.3.2020, 1 ex. (f. gagates), Ovis, J. Mertlik leg. et coll.",2020-03-17,1 ex.,NA,50.2030222,15.9586889,leg. et coll.,J. Mertlik,pastvina     u     Orlice    (50.2030222N
Acrossus luridus,"Fabricius, 1775",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2586536N, 16.1116922E), 9.4.2020, 1 ex. (f. gagates), Cervus, J. Mertlik leg. et coll.",2020-04-09,1 ex.,Cervus,50.2586536,16.1116922,leg. et coll.,J. Mertlik,NA
Acrossus luridus,"Fabricius, 1775",5857,"Kněžičky, obora Kněžičky",Kněžičky,"Kněžičky, obora Kněžičky (50.1525744N, 15.3168633E), 7.4.2020, 1 ex. (f. gagates), Cervus, J. Mertlik leg. et coll.; 16.4.2020, 3 ex., Cervus, V. Hron leg., det. et coll.",2020-04-07,1 ex.,Cervus,50.1525744,15.3168633,leg. et coll.,J. Mertlik,NA
Acrossus luridus,"Fabricius, 1775",5859,"Pravy, ",Pravy,"Pravy, 6.4.2020, 1 ex., Ovis, M. Brabec leg., det. et coll.; dtto, 14.5.2020, 6 ex.",2020-04-06,1 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Acrossus luridus,"Fabricius, 1775",5959,"Břehy, ",Břehy,"Břehy, 17.5.2020, 4 ex., Ovis, M. Brabec leg., det. et coll.",2020-05-17,4 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Acrossus luridus,"Fabricius, 1775",6065,"Dolní Čermná, údolí Bobravky",Dolní Čermná,"Dolní Čermná, údolí Bobravky (49.9676131N, 16.5733439E), 10.5.2020, 2 ex. (f. gagates), J. Mertlik leg. et coll. Nové čtverce: 5657, 5762 a 5859. 52               Faunistika druhů Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech v roce 2020 Acrossus rufipes (Linnaeus, 1758)",2020-05-10,2 ex.,NA,49.9676131,16.5733439,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5259,"Vítkovice, Krkonoše, prameny Velké Mumlavy",Vítkovice,"Vítkovice, Krkonoše, prameny Velké Mumlavy (50.7572631N, 15.5319469E), 23.6.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-06-23,NA,Cervus,50.7572631,15.5319469,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5259,"Vítkovice, Krkonoše, Harrachova louka – pramenná oblast Velké Mumlavy",Vítkovice,"Vítkovice, Krkonoše, Harrachova louka – pramenná oblast Velké Mumlavy (50.7555458N, 15.5393711E – 50.7572631N, 15.5318933E), 8.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.; dtto, (50.7581847N, 15.5312561E), 14.9.2020, 1 ex.",2020-08-08,1 ex.,Cervus,50.7555458,15.5393711,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5259,"Špindlerův Mlýn, Krkonoše, vrch Mechovinec – Černá Skála",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, vrch Mechovinec – Černá Skála (50.7244158N, 15.5671594E - 50.7098247N, 15.5626533E), 25.7.2020, více ex., Equus, J. Mertlik leg. et coll.",2020-07-25,NA,Equus,50.7244158,15.5671594,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5259,"Špindlerův Mlýn, Krkonoše, Špindlerovka, pastviny u Lužické     boudy      ",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, Špindlerovka, pastviny u Lužické     boudy       (50.7587611N,      15.6317183E), 16.9.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-09-16,1 ex.,NA,50.7587611,15.6317183,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5260,"Špindlerův Mlýn, Krkonoše, Luční hora",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, Luční hora (50.7313647N, 15.6782264E), 12.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.; dtto, (50.7313647N, 15.6782264E), 21.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-12,1 ex.,Cervus,50.7313647,15.6782264,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5260,"Pec pod Sněžkou, Krkonoše, Široký hřbet u Richtrových bud",Pec pod Sněžkou,"Pec pod Sněžkou, Krkonoše, Široký hřbet u Richtrových bud (50.7094350N, 15.7064006E), 12.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-12,1 ex.,Cervus,50.709435,15.7064006,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5260,"Pec pod Sněžkou, Krkonoše, Obří důl",Pec pod Sněžkou,"Pec pod Sněžkou, Krkonoše, Obří důl (50.7256769N, 15.7271661E), 21.8.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-08-21,1 ex.,NA,50.7256769,15.7271661,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5260,"Pec pod Sněžkou, Růžohorky, pastviny u Děčínské boudy",Pec pod Sněžkou,"Pec pod Sněžkou, Růžohorky, pastviny u Děčínské boudy (50.7100000N, 15.7493314E), 16.9.2020, 1 ex., Bos, J. Mertlik leg. et coll.",2020-09-16,1 ex.,NA,50.71,15.7493314,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5359,"Špindlerův Mlýn, Krkonoše, vrch Šeřín – Rovinka",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, vrch Šeřín – Rovinka (50.6884083N, 15.5643539E), 25.7.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-07-25,1 ex.,Equus,50.6884083,15.5643539,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5360,"Černý Důl, Krkonoše, Lučiny – Liščí louka",Černý Důl,"Černý Důl, Krkonoše, Lučiny – Liščí louka (50.6762697N, 15.7152228E – 50.6804644N, 15.7004278E), 1.7.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-07-01,NA,Cervus,50.6762697,15.7152228,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5361,"Žacléř, Rýchory, vrch Mravenečník",Žacléř,"Žacléř, Rýchory, vrch Mravenečník (50.6720453N, 15.8683608E), 13.08.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-13,1 ex.,Cervus,50.6720453,15.8683608,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5361,"Žacléř, Rýchory, vrch Dvorský les",Žacléř,"Žacléř, Rýchory, vrch Dvorský les (50.6468039N, 15.8646111E), 13.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-13,1 ex.,Cervus,50.6468039,15.8646111,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5657,"Kopidlno, obora",Kopidlno,"Kopidlno, obora (50.3315667N, 15.2828347E - 50.3373517N, 15.2953419E), 22.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-22,1 ex.,Cervus,50.3315667,15.2828347,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5660,"Litíč, Nouzov, les nad Velichovským rybníkem",Litíč,"Litíč, Nouzov, les nad Velichovským rybníkem (50.3625400N, 15.8281628E), 23.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-23,1 ex.,Equus,50.36254,15.8281628,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5663,"Nový Hrádek, Dlouhé, sjezdovka u Žídků",Nový Hrádek,"Nový Hrádek, Dlouhé, sjezdovka u Žídků (5663b), 700 m n.m., 3.9.2020, několik ex., Bos, J. Resl leg., det. et coll.",2020-09-03,NA,NA,NA,NA,"leg., det. et coll.",J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",5664,"Sedloňov, Orlické hory, Šerlich – Bukačka les",Sedloňov,"Sedloňov, Orlické hory, Šerlich – Bukačka les (50.3302097N, 16.3810294E), 10.7.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-07-10,NA,Cervus,50.3302097,16.3810294,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5762,"Opočno, obora Opočno",Opočno,"Opočno, obora Opočno (50.2460750N, 16.1210069E), 9.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-09,1 ex.,Cervus,50.246075,16.1210069,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5764,"Deštné v Orlických horách, Luisino Údolí",Deštné v Orlických horách,"Deštné v Orlických horách, Luisino Údolí (50.2882419N, 16.3851922E), 10.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-10,1 ex.,Cervus,50.2882419,16.3851922,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5767,"Dolní Morava, Králický Sněžník, Františkova chata – vrchol",Dolní Morava,"Dolní Morava, Králický Sněžník, Františkova chata – vrchol (50.2028236N, 16.8526219E), 4.9.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-09-04,1 ex.,Cervus,50.2028236,16.8526219,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5861,"Býšť, Bělečko, obora Požáry",Býšť,"Býšť, Bělečko, obora Požáry (50.1467919N, 15.9836550E), 15.7.2020, 1 ex., Ovis, J. Mertlik leg. et coll.",2020-07-15,1 ex.,NA,50.1467919,15.983655,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5862,"Týniště nad Orlicí, Bědovická obora, Dvůr env.",Týniště nad Orlicí,"Týniště nad Orlicí, Bědovická obora, Dvůr env. (50.1965186N, 16.0220556E), 24.7.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-07-24,1 ex.,Cervus,50.1965186,16.0220556,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5866,"Dolní Morava, Králický Sněžník, údolí Moravy u Kamenitého potoka",Dolní Morava,"Dolní Morava, Králický Sněžník, údolí Moravy u Kamenitého potoka (50.1637950N, 16.8195022E), 4.9.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-09-04,1 ex.,Cervus,50.163795,16.8195022,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5867,"Dolní Morava, Kralický Sněžník, Slamník – Podbělka – Sušina",Dolní Morava,"Dolní Morava, Kralický Sněžník, Slamník – Podbělka – Sušina (50.1547294N, 16.8420444E – 50.1696783N, 16.8590389E), 14.7.2020, více ex., Cervus, J. Mertlik leg. et coll.",2020-07-14,NA,Cervus,50.1547294,16.8420444,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5960,"Hrobice, vrch Cháby",Hrobice,"Hrobice, vrch Cháby (50.0987772N, 15.7811047E), 6.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-06,1 ex.,Equus,50.0987772,15.7811047,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5961,"Pardubice, Bělobranská dubina",Pardubice,"Pardubice, Bělobranská dubina (50.0470969N, 15.8403789E), 16.8.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-08-16,1 ex.,Equus,50.0470969,15.8403789,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5962,"Trusnov, Lodrant, hráz",Trusnov,"Trusnov, Lodrant, hráz (50.0145078N, 16.0391050E), 20.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-20,1 ex.,Equus,50.0145078,16.039105,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5962,"Horní Jelení, Dolní Jelení, rybník Hanzlíkovec",Horní Jelení,"Horní Jelení, Dolní Jelení, rybník Hanzlíkovec (50.0394906N, 16.1113603E), 5.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-05,1 ex.,Equus,50.0394906,16.1113603,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5962,"Horní Jelení, cesta rybník Hanzlíkovec – Dálnice",Horní Jelení,"Horní Jelení, cesta rybník Hanzlíkovec – Dálnice (50.0222392N, 16.1103772E), 20.9.2020, 1 ex., Equus, J. Mertlik leg. et coll.",2020-09-20,1 ex.,Equus,50.0222392,16.1103772,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",6160,"Licibořice, Slavice, Slavická obora",Licibořice,"Licibořice, Slavice, Slavická obora (49.8681008N, 15.7993986E), 7.8.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-08-07,1 ex.,Cervus,49.8681008,15.7993986,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",6160,"Práčov, Strádovské Peklo, skály naproti hradu Strádov, ",Práčov,"Práčov, Strádovské Peklo, skály naproti hradu Strádov, 14.8.2020, 1 ex., J. Pelikán leg. et coll., J. Mertlik det. 2020. Elateridarium 15: 42-93, 2021                                                                                    53",2020-08-14,1 ex.,NA,NA,NA,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",6366,"Vrážné, mezi Nectavou a Vrážným, VIII.",Vrážné,"Vrážné, mezi Nectavou a Vrážným, VIII. (celý měsíc) 2000, více ex., Bos, V. Jiříček leg., det. et coll. Nové čtverce: 5361, 5657, 5660, 5762, 5767 a 6366. Agoliinus A. Schmidt, 1913 Agoliinus nemoralis (Erichson, 1848)",NA,NA,NA,NA,NA,"leg., det. et coll.",V. Jiříček,NA
Agoliinus nemoralis,"Erichson, 1848",5259,"Špindlerův Mlýn, Krkonoše, vrch Mechovinec",Špindlerův Mlýn,"Špindlerův Mlýn, Krkonoše, vrch Mechovinec (50.7282600N, 15.5730925E), 25.7.2020, 1 ex., Capreolus, J. Mertlik leg. et coll.",2020-07-25,1 ex.,NA,50.72826,15.5730925,leg. et coll.,J. Mertlik,NA
Agoliinus nemoralis,"Erichson, 1848",6366,"Vrážné, Vraženský důl, Bouda",Vrážné,"Vrážné, Vraženský důl, Bouda (49.6827008N, 16.7911683E), poslední dekáda IX. 1980, jednotlivě cca 5 ex., vzácný, Capreolus, V. Jiříček leg., det. et coll. Nový čtverec: 5259. Agoliinus piceus (Gyllenhal, 1808)",NA,5 ex.,NA,49.6827008,16.7911683,"leg., det. et coll.",V. Jiříček,NA
Agoliinus piceus,"Gyllenhal, 1808",5259,"Rokytnice nad Jizerou, Krkonoše, prameniště Mumlavy u Harrachovy cesty",Rokytnice nad Jizerou,"Rokytnice nad Jizerou, Krkonoše, prameniště Mumlavy u Harrachovy cesty (50.7614897N, 15.5159139E), 14.9.2020, 1 ex., Cervus, J. Mertlik leg. et coll.",2020-09-14,1 ex.,Cervus,50.7614897,15.5159139,leg. et coll.,J. Mertlik,NA
